BuildingType,PrimaryPropertyType,ZipCode,Neighborhood,Building_age,NumberofBuildings,NumberofFloors,PropertyGFATotal,LargestPropertyUseType,LargestPropertyUseTypeGFA,%_LargestPropertyUseType,SiteEnergyUse(kBtu),SteamUse(kBtu),Electricity(kBtu),NaturalGas(kBtu),TotalGHGEmissions,SourceEUI(kBtu/sf),%_GFAParking,%_GFABuilding,Nb_PropertyUseTypes
NonResidential,Warehouse,98134.0,GREATER DUWAMISH,94,1.0,1,82852,Non-Refrigerated Warehouse,58472.0,0.7057403562979772,2153603.5,0.0,1058065.0,1095539.0,65.56,54.70000076,0.0,1.0,2
NonResidential,Distribution Center,98134.0,GREATER DUWAMISH,54,1.0,2,92792,Distribution Center,85343.0,0.9197236830761273,3155496.0,0.0,2024573.0,1130923.0,74.18,76.40000153,0.0,1.0,2
NonResidential,Large Office,98134.0,GREATER DUWAMISH,116,1.0,4,129000,Office,104869.0,0.812937984496124,4374646.0,0.0,4374645.0,0.0,30.5,131.0,0.2,0.8,1
NonResidential,Warehouse,98134.0,GREATER DUWAMISH,62,1.0,1,78814,Non-Refrigerated Warehouse,78814.0,1.0,861972.875,0.0,635127.0,226846.0,16.48,28.29999924,0.0,1.0,1
NonResidential,Distribution Center,98134.0,GREATER DUWAMISH,106,1.0,6,75600,Distribution Center,51040.0,0.6751322751322751,2688675.75,0.0,2688675.0,0.0,18.74,137.1999969,0.14285714285714285,0.8571428571428571,3
NonResidential,Small- and Mid-Sized Office,98104.0,DOWNTOWN,112,1.0,4,66842,Office,43122.0,0.6451332994225187,5608600.5,0.0,3457540.0,2151060.0,138.35,244.5,0.0,1.0,2
NonResidential,Small- and Mid-Sized Office,98104.0,DOWNTOWN,107,1.0,6,75288,Office,65508.0,0.870098820529168,2891605.0,0.0,2891229.0,376.0,20.18,138.6000061,0.14344915524386356,0.8565508447561364,2
NonResidential,Large Office,98104.0,DOWNTOWN,112,1.0,7,184322,Office,183916.0,0.9977973329282451,9722890.0,0.0,9722889.0,0.0,67.78,165.6000061,0.0,1.0,2
NonResidential,Large Office,98104.0,DOWNTOWN,7,1.0,7,287853,Office,273812.0,0.9512216304850045,25567108.0,0.0,25482582.0,84524.0,182.14,280.2000122,0.0,1.0,2
NonResidential,Small- and Mid-Sized Office,98134.0,GREATER DUWAMISH,102,1.0,2,64512,Office,63000.0,0.9765625,5968153.5,0.0,2952139.0,3016015.0,180.76,197.3999939,0.0,1.0,1
NonResidential,Warehouse,98134.0,GREATER DUWAMISH,90,1.0,7,144050,Non-Refrigerated Warehouse,144050.0,1.0,3929371.0,0.0,2389825.0,1539546.0,98.43,63.29999924,0.0,1.0,1
NonResidential,Small- and Mid-Sized Office,98104.0,GREATER DUWAMISH,86,1.0,3,60592,Office,60384.0,0.9965672035912332,5049446.5,0.0,4788414.0,261032.0,47.25,253.5,0.0,1.0,1
NonResidential,Retail Store,98134.0,GREATER DUWAMISH,23,1.0,1,107930,Retail Store,107704.0,0.9979060502177337,7221482.5,0.0,6136093.0,1085388.0,100.42,189.5,0.0,1.0,1
NonResidential,Warehouse,98134.0,GREATER DUWAMISH,90,1.0,1,99084,Non-Refrigerated Warehouse,99084.0,1.0,1618110.375,0.0,795088.0,823022.0,49.25,33.90000153,0.0,1.0,1
NonResidential,Distribution Center,98106.0,Delridge,63,1.0,1,72719,Distribution Center,72719.0,1.0,2581741.75,0.0,2045435.0,536307.0,42.74,96.09999847,0.0,1.0,1
NonResidential,Small- and Mid-Sized Office,98105.0,NORTHEAST,15,1.0,6,91706,Office,53281.0,0.580997971779382,8570571.0,0.0,8570570.0,0.0,59.75,472.1000061,0.39891610145464856,0.6010838985453515,3
NonResidential,Medical Office,98109.0,LAKE UNION,8,1.0,5,129093,Medical Office,89131.0,0.690440225263957,19248732.0,0.0,11800324.0,7448407.0,477.85,473.6000061,0.3090949935317949,0.6909050064682051,3
NonResidential,Large Office,98106.0,DELRIDGE,25,1.0,5,138106,Office,119083.0,0.8622579757577513,8381834.5,0.0,8381833.0,0.0,58.43,221.0,0.11745326053900627,0.8825467394609937,2
NonResidential,Retail Store,98108.0,GREATER DUWAMISH,43,1.0,1,56572,Retail Store,56576.0,1.0000707063565015,2409429.0,0.0,1315085.0,1094344.0,67.29,93.30000305,0.0,1.0,1
NonResidential,Large Office,98101.0,DOWNTOWN,11,1.0,42,1592914,Office,914832.0,0.5743134908727024,56498868.0,986403.1875,55123924.0,388532.0,481.06,140.0,0.0,1.0,5
NonResidential,Medical Office,98104.0,EAST,31,1.0,10,422503,Medical Office,197408.0,0.4672345521806946,17254810.0,994154.3125,16260654.0,0.0,190.1,264.7000122,0.48894327377557084,0.5110567262244292,1
NonResidential,Medical Office,98122.0,CENTRAL,29,1.0,7,94500,Medical Office,113739.0,1.2035873015873015,5792926.0,0.0,5792925.0,0.0,40.38,159.8999939,0.0,1.0,1
NonResidential,Medical Office,98122.0,EAST,8,1.0,9,302902,Medical Office,201365.0,0.6647859703798589,14751117.0,0.0,14155468.0,595647.0,130.32,223.8000031,0.33457025704683363,0.6654297429531664,2
NonResidential,Medical Office,98104.0,EAST,43,1.0,19,319911,Medical Office,170727.0,0.5336703020527584,15067340.0,3593940.25,11473398.0,0.0,357.39,236.3000031,0.48890785249647556,0.5110921475035244,2
NonResidential,Large Office,98104.0,DOWNTOWN,116,1.0,6,205521,Office,114919.0,0.5591594046350494,8138616.5,2068666.75,4325997.0,1743952.0,282.46,124.6999969,0.0,1.0,2
NonResidential,Small- and Mid-Sized Office,98104.0,DOWNTOWN,116,1.0,6,56700,Office,46000.0,0.8112874779541446,3065954.5,0.0,3065954.0,0.0,21.37,170.3999939,0.0,1.0,2
NonResidential,Small- and Mid-Sized Office,98134.0,GREATER DUWAMISH,91,1.0,4,72000,Office,72000.0,1.0,2729167.75,0.0,2632591.0,96576.0,23.48,116.1999969,0.0,1.0,1
NonResidential,Large Office,98109.0,MAGNOLIA / QUEEN ANNE,16,1.0,4,191146,Office,103000.0,0.53885511598464,5101504.5,0.0,5101504.0,0.0,35.56,155.5,0.49643727831082,0.50356272168918,2
NonResidential,Large Office,98101.0,DOWNTOWN,8,1.0,14,362046,Office,232443.0,0.64202615137303,15725581.0,0.0,15566951.0,158627.0,116.95,207.8000031,0.0,1.0,3
NonResidential,Large Office,98101.0,DOWNTOWN,15,1.0,23,538933,Office,366554.0,0.6801476250294564,16020642.0,0.0,16020640.0,0.0,111.69,137.1999969,0.0,1.0,2
NonResidential,Small- and Mid-Sized Office,98119.0,MAGNOLIA / QUEEN ANNE,34,1.0,5,98668,Office,98668.0,1.0,4391348.0,0.0,4391348.0,0.0,30.61,139.6999969,0.0,1.0,1
NonResidential,Large Office,98134.0,GREATER DUWAMISH,9,1.0,1,158931,Office,80157.0,0.5043509447496083,8751704.0,0.0,7938248.0,813455.0,98.54,199.3000031,0.17857434987510304,0.821425650124897,4
NonResidential,Large Office,98119.0,MAGNOLIA / QUEEN ANNE,38,1.0,1,105100,Office,105100.0,1.0,22078064.0,0.0,17657706.0,4420357.0,357.86,571.7000122,0.0,1.0,1
NonResidential,Retail Store,98121.0,MAGNOLIA / QUEEN ANNE,38,1.0,1,50660,Retail Store,50660.0,1.0,2661488.0,0.0,1747974.0,913514.0,60.7,127.3000031,0.0,1.0,1
NonResidential,Small- and Mid-Sized Office,98119.0,MAGNOLIA / QUEEN ANNE,79,1.0,2,61929,Office,39879.0,0.6439471007121058,2203026.5,0.0,1328054.0,874972.0,55.73,127.5999985,0.0,1.0,1
NonResidential,Large Office,98119.0,MAGNOLIA / QUEEN ANNE,16,1.0,4,165111,Office,104667.0,0.6339189999454912,25478086.0,0.0,25478083.0,0.0,177.62,726.5999756,0.33310924166167005,0.66689075833833,3
NonResidential,Small- and Mid-Sized Office,98121.0,DOWNTOWN,91,1.0,3,20565,Office,20565.0,1.0,802312.5,0.0,802312.0,0.0,5.59,122.5,0.0,1.0,1
NonResidential,Large Office,98119.0,MAGNOLIA / QUEEN ANNE,16,1.0,5,159937,Office,106449.0,0.6655683175250254,7857972.5,0.0,7857972.0,0.0,54.78,231.8000031,0.3499565453897472,0.6500434546102528,2
NonResidential,Large Office,98119.0,MAGNOLIA / QUEEN ANNE,8,1.0,5,183964,Office,133451.0,0.7254191037376878,14856199.0,0.0,14856198.0,0.0,103.57,340.0,0.2541964732230219,0.7458035267769781,3
NonResidential,Large Office,98119.0,MAGNOLIA / QUEEN ANNE,30,1.0,5,208210,Office,109978.0,0.5282070986023726,5514308.5,0.0,3817281.0,1697027.0,116.74,125.1999969,0.3786945871956198,0.6213054128043802,2
NonResidential,Large Office,98121.0,DOWNTOWN,30,1.0,7,277486,Office,178625.0,0.6437261699689354,12729858.0,0.0,12729856.0,0.0,88.74,206.8000031,0.28932270456887915,0.7106772954311209,3
NonResidential,Large Office,98121.0,DOWNTOWN,23,1.0,3,187130,Office,171783.0,0.9179874953241063,10053489.0,0.0,10053488.0,0.0,70.09,165.1000061,0.0,1.0,6
NonResidential,Large Office,98121.0,DOWNTOWN,16,1.0,5,251044,Office,126218.0,0.502772422364207,17186624.0,0.0,17186623.0,0.0,119.81,388.3999939,0.46950733735918804,0.530492662640812,2
NonResidential,Warehouse,98101.0,DOWNTOWN,104,1.0,5,154330,Non-Refrigerated Warehouse,95330.0,0.6177023261841509,1262235.25,0.0,1262235.0,0.0,8.8,41.59999847,0.0,1.0,1
NonResidential,Large Office,98104.0,DOWNTOWN,111,1.0,6,167860,Office,110370.0,0.6575122125580841,6797647.0,0.0,6797646.0,0.0,47.39,163.1999969,0.0,1.0,3
NonResidential,Large Office,98104.0,DOWNTOWN,106,1.0,6,112560,Office,80400.0,0.7142857142857143,4946798.5,0.0,3574020.0,1372778.0,97.82,131.3000031,0.0,1.0,2
NonResidential,Retail Store,98104.0,DOWNTOWN,106,1.0,6,86204,Other,67670.0,0.7849983759454318,3241917.0,0.0,2235899.0,1006018.0,69.02,596.7999878,0.0,1.0,1
Nonresidential COS,Warehouse,98134.0,GREATER DUWAMISH,31,1.0,2,145158,Non-Refrigerated Warehouse,101633.0,0.7001543146089089,8384523.0,0.0,7062138.0,1322385.0,119.46,146.8999939,0.0,1.0,3
NonResidential,Large Office,98134.0,GREATER DUWAMISH,65,1.0,2,112896,Office,110746.0,0.9809559240362812,10287986.0,0.0,8429189.0,1858797.0,157.48,256.6000061,0.0,1.0,2
NonResidential,Distribution Center,98134.0,GREATER DUWAMISH,56,1.0,1,110613,Distribution Center,99551.0,0.899993671629917,1015060.188,0.0,1015060.0,0.0,7.08,28.79999924,0.0,1.0,2
NonResidential,Warehouse,98103.0,GREATER DUWAMISH,65,1.0,4,149881,Non-Refrigerated Warehouse,119593.0,0.7979196829484725,2417401.25,0.0,705059.0,1712342.0,95.86,26.79999924,0.0,1.0,2
NonResidential,Warehouse,98121.0,GREATER DUWAMISH,65,1.0,3,98220,Non-Refrigerated Warehouse,129420.0,1.3176542455711668,6468090.0,0.0,5813591.0,654498.0,75.29,146.3999939,0.0,1.0,1
NonResidential,Distribution Center,98134.0,GREATER DUWAMISH,46,1.0,1,84420,Distribution Center,44300.0,0.5247571665482114,2848317.25,0.0,2848317.0,0.0,19.86,109.8000031,0.0,1.0,3
NonResidential,Warehouse,98134.0,GREATER DUWAMISH,85,1.0,2,61200,Non-Refrigerated Warehouse,61200.0,1.0,4912143.0,0.0,1782902.0,3129241.0,178.62,145.1999969,0.0,1.0,1
NonResidential,Distribution Center,98134.0,GREATER DUWAMISH,29,1.0,1,111908,Distribution Center,109090.0,0.9748186009936733,1555420.25,0.0,1050508.0,504912.0,34.14,35.09999847,0.0,1.0,1
NonResidential,Supermarket / Grocery Store,98117.0,NORTHWEST,46,1.0,1,141890,Supermarket/Grocery Store,168735.0,1.189195855944746,16865978.0,0.0,13051820.0,3814156.0,293.56,266.6000061,0.2505109591937416,0.7494890408062583,2
